id,poi,category,nmprov,kdprov,nmkab,kdkab,h3_10
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6107fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6247fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b62affff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b61affff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b604ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b397fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b2947fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b2957fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6067fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6537fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b630ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6217fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b047fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6367fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b618ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b02ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6267fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b621ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6197fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b63affff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b68d7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b077fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b31ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6aeffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b267fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b06ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b676ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6287fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6337fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6507fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b68dffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6a97fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6c9ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b767fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b337fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b60b7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6047fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6187fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b60d7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6c97fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b292ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b60dffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b628ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6b9ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b625ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b62b7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b689ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b747fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6c5ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b0cb7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b0f7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b20ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b01ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6c6ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c106b6ae7fff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b39ffff
p011,Taman Impian Jaya Ancol,tourist attraction,DKI JAKARTA,31,JAKARTA UTARA,75,8a8c12b6b217fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079b99ffff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd6ffff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079b997fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd67fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd47fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079b8b7fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd4ffff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd5ffff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079b897fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd77fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c1079bd57fff
p012,Taman Lapangan Banteng,park,DKI JAKARTA,31,JAKARTA PUSAT,73,8a8c107986dffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4aaffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a97fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5467fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c17fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a434ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4207fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5ca7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a404ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5caffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a556ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4317fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5537fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5717fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4257fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a414ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4267fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a551ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a550ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5477fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4077fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5cc7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c1ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a431ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a57a7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a87fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a43a7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a436ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5cd7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5577fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5437fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5197fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a51b7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4ac7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4337fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5737fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4327fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a425ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5567fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a542ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c97fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a424ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5097fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a544ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4ab7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a422ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4af7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4227fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4aeffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5d9ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4247fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a432ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4367fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a43affff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a420ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a509ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5557fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5d8ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5457fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4277fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4377fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a8ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a546ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5d87fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5187fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4aa7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a416ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4357fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c87fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a400ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a426ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4307fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a9ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5527fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a430ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5cb7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a415ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5d97fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b8ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5447fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5cf7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4387fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4067fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c0ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c9ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5547fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a435ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a554ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a552ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4157fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a540ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5ccffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5507fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4adffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b9ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5517fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a402ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a55a7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4ad7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c8ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a17fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4acffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a406ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4347fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4237fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4167fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5ceffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5cdffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5ce7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4057fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a405ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4147fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a519ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5da7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4ae7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a57affff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5daffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a555ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5db7fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5407fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a55affff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5427fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c37fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4047fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a545ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4a1ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a508ffff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4217fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5727fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5c07fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b87fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a5707fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a4b97fff
p013,Taman Mini Indonesia Indah,tourist attraction,DKI JAKARTA,31,JAKARTA TIMUR,72,8a8c107a438ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781cd7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c8ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781cf7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781d5ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781d57fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c2ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c0ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781ce7fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c77fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c1ffff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781c57fff
p014,Tebet Eco Park,park,DKI JAKARTA,31,JAKARTA SELATAN,71,8a8c10781527fff
